hotel,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,arrival_date,year_res_status_date,month_res_status_date,day_res_status_date,reservation_status_day
City Hotel,1,130,31,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient-Party,76.5,0,1,processed,2015-08-01,2015,7,7,2015-08-01
City Hotel,0,132,30,0,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,90.0,0,0,processed,2015-07-23,2015,7,24,2015-08-01
City Hotel,0,260,27,2,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,60.0,0,0,processed,2015-07-04,2015,7,8,2015-08-01
City Hotel,0,64,31,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,88.4,0,1,processed,2015-07-28,2015,8,4,2015-08-01
Resort Hotel,0,13,29,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,126.3,0,2,processed,2015-07-17,2015,7,20,2015-08-01
Resort Hotel,1,42,29,2,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,H,No Deposit,Transient,210.0,0,0,processed,2015-07-18,2015,6,11,2015-08-01
Resort Hotel,0,142,29,4,10,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Contract,88.4,0,1,processed,2015-07-16,2015,7,30,2015-08-01
Resort Hotel,0,26,31,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,185.0,1,0,processed,2015-07-27,2015,7,30,2015-08-01
Resort Hotel,1,136,30,2,5,2,2.0,0,BB,Online TA,TA/TO,0,1,0,G,No Deposit,Transient,237.0,0,0,processed,2015-07-20,2015,3,24,2015-08-01
Resort Hotel,0,40,29,1,4,2,0.0,0,BB,Direct,Direct,0,0,0,D,No Deposit,Transient,120.0,0,2,processed,2015-07-13,2015,7,18,2015-08-01
City Hotel,1,273,29,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,1,0,A,No Deposit,Transient-Party,101.5,0,0,processed,2015-07-17,2015,7,6,2015-08-01
Resort Hotel,0,63,30,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,115.0,0,1,processed,2015-07-20,2015,7,25,2015-08-01
City Hotel,1,278,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Contract,62.0,0,0,processed,2015-07-22,2015,1,1,2015-08-01
Resort Hotel,1,166,29,0,2,2,0.0,0,FB,Groups,TA/TO,0,24,0,A,Non Refund,Transient,121.5,0,0,processed,2015-07-15,2015,4,28,2015-08-01
City Hotel,0,0,31,0,0,2,0.0,0,BB,Direct,Direct,0,0,0,A,No Deposit,Transient,0.0,0,0,processed,2015-07-28,2015,7,28,2015-08-01
City Hotel,1,281,30,2,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-25,2015,1,1,2015-08-01
Resort Hotel,1,94,28,3,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,87.3,0,0,processed,2015-07-06,2015,5,14,2015-08-01
City Hotel,1,274,29,2,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient-Party,62.0,0,0,processed,2015-07-18,2015,7,6,2015-08-01
Resort Hotel,0,22,31,1,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,No Deposit,Transient,134.0,0,0,processed,2015-08-01,2015,8,3,2015-08-01
City Hotel,0,16,30,2,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,86.0,0,0,processed,2015-07-25,2015,7,28,2015-08-01
City Hotel,1,147,30,0,2,1,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient,0.0,0,0,processed,2015-07-21,2015,7,10,2015-08-01
City Hotel,0,257,27,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,101.5,0,0,processed,2015-07-01,2015,7,3,2015-08-01
City Hotel,1,257,27,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,1,0,A,No Deposit,Transient,101.5,0,0,processed,2015-07-01,2015,6,16,2015-08-01
Resort Hotel,0,15,31,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,H,No Deposit,Transient,248.0,1,2,processed,2015-07-31,2015,8,2,2015-08-01
City Hotel,0,16,30,2,2,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,63.0,0,0,processed,2015-07-25,2015,7,29,2015-08-01
City Hotel,1,65,28,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,68.85,0,1,processed,2015-07-10,2015,7,1,2015-08-01
City Hotel,1,96,28,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,94.5,0,0,processed,2015-07-11,2015,6,23,2015-08-01
Resort Hotel,0,78,27,2,5,2,0.0,1,HB,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,139.0,0,2,processed,2015-07-04,2015,7,11,2015-08-01
Resort Hotel,0,82,31,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,162.14,0,1,processed,2015-08-01,2015,8,8,2015-08-01
Resort Hotel,0,67,30,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,A,No Deposit,Transient,120.43,1,1,processed,2015-07-20,2015,7,27,2015-08-01
City Hotel,0,43,27,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,86.0,0,0,processed,2015-07-03,2015,7,5,2015-08-01
Resort Hotel,1,109,27,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,123.0,0,1,processed,2015-07-03,2015,5,26,2015-08-01
Resort Hotel,0,39,30,3,7,2,1.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,141.6,0,1,processed,2015-07-20,2015,7,30,2015-08-01
Resort Hotel,0,4,27,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,4,A,No Deposit,Transient,134.0,0,0,processed,2015-07-01,2015,7,2,2015-08-01
Resort Hotel,0,7,28,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,131.0,1,2,processed,2015-07-08,2015,7,12,2015-08-01
City Hotel,1,272,29,0,2,2,0.0,0,BB,Groups,TA/TO,1,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-16,2014,10,17,2015-08-01
City Hotel,1,19,30,2,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,62.0,0,0,processed,2015-07-25,2015,7,22,2015-08-01
City Hotel,0,138,30,0,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,60.0,0,0,processed,2015-07-25,2015,7,26,2015-08-01
City Hotel,1,276,30,1,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Contract,62.0,0,0,processed,2015-07-20,2015,1,1,2015-08-01
Resort Hotel,1,37,29,2,4,2,2.0,0,HB,Online TA,TA/TO,0,0,0,C,No Deposit,Transient,168.3,0,0,processed,2015-07-18,2015,7,18,2015-08-01
Resort Hotel,0,52,30,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,152.43,0,0,processed,2015-07-20,2015,7,27,2015-08-01
City Hotel,0,18,29,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,75.0,0,0,processed,2015-07-18,2015,7,20,2015-08-01
Resort Hotel,0,37,27,1,4,1,0.0,0,BB,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,97.29,0,1,processed,2015-07-01,2015,7,6,2015-08-01
City Hotel,1,267,28,2,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-11,2015,1,1,2015-08-01
Resort Hotel,0,111,28,3,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,151.0,0,1,processed,2015-07-06,2015,7,14,2015-08-01
Resort Hotel,0,94,29,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,A,No Deposit,Transient,115.0,0,1,processed,2015-07-18,2015,7,25,2015-08-01
Resort Hotel,0,49,31,1,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,127.0,1,1,processed,2015-07-27,2015,8,1,2015-08-01
City Hotel,1,265,28,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Contract,62.0,0,0,processed,2015-07-09,2015,1,1,2015-08-01
City Hotel,1,260,27,2,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,Non Refund,Transient-Party,62.0,0,0,processed,2015-07-04,2015,6,16,2015-08-01
City Hotel,0,96,29,1,0,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,63.75,0,0,processed,2015-07-13,2015,7,14,2015-08-01
Resort Hotel,0,50,30,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,149.25,1,0,processed,2015-07-23,2015,7,31,2015-08-01
City Hotel,1,185,28,3,5,2,0.0,0,BB,Online TA,TA/TO,0,1,0,A,No Deposit,Transient,76.5,0,0,processed,2015-07-05,2015,5,14,2015-08-01
City Hotel,1,20,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,62.0,0,0,processed,2015-07-22,2015,7,17,2015-08-01
City Hotel,1,286,31,0,2,2,0.0,0,BB,Groups,TA/TO,1,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-30,2014,10,17,2015-08-01
City Hotel,1,258,27,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Contract,62.0,0,0,processed,2015-07-02,2015,1,1,2015-08-01
Resort Hotel,0,183,28,2,4,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Contract,77.78,0,0,processed,2015-07-05,2015,7,11,2015-08-01
City Hotel,1,283,31,1,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,Non Refund,Transient-Party,62.0,0,0,processed,2015-07-27,2015,6,29,2015-08-01
Resort Hotel,1,299,30,2,5,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,149.0,0,1,processed,2015-07-25,2015,3,25,2015-08-01
City Hotel,1,274,29,2,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient-Party,62.0,0,0,processed,2015-07-18,2015,7,6,2015-08-01
Resort Hotel,0,177,31,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,166.0,0,1,processed,2015-08-01,2015,8,9,2015-08-01
Resort Hotel,0,130,27,2,6,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,96.95,1,1,processed,2015-07-04,2015,7,12,2015-08-01
Resort Hotel,0,48,27,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Contract,79.5,0,0,processed,2015-07-01,2015,7,8,2015-08-01
Resort Hotel,0,24,31,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,F,No Deposit,Transient,179.0,1,1,processed,2015-07-31,2015,8,3,2015-08-01
Resort Hotel,1,66,29,0,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,195.0,0,1,processed,2015-07-16,2015,7,2,2015-08-01
City Hotel,0,12,29,2,2,3,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,84.0,0,0,processed,2015-07-18,2015,7,22,2015-08-01
Resort Hotel,0,6,29,1,0,2,0.0,0,BB,Direct,Direct,0,0,0,A,No Deposit,Transient,123.0,0,2,processed,2015-07-12,2015,7,13,2015-08-01
Resort Hotel,0,14,27,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,98.0,0,1,processed,2015-07-01,2015,7,3,2015-08-01
Resort Hotel,0,0,29,0,2,2,2.0,0,BB,Direct,Direct,0,0,0,H,No Deposit,Transient,198.0,1,0,processed,2015-07-16,2015,7,18,2015-08-01
City Hotel,1,265,28,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Contract,62.0,0,0,processed,2015-07-09,2015,1,1,2015-08-01
Resort Hotel,0,73,29,1,5,2,1.0,0,HB,Direct,Direct,0,0,0,E,No Deposit,Transient-Party,161.5,0,2,processed,2015-07-14,2015,7,20,2015-08-01
City Hotel,0,84,30,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,94.0,0,2,processed,2015-07-25,2015,7,26,2015-08-01
Resort Hotel,0,10,29,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,A,No Deposit,Transient,134.0,1,0,processed,2015-07-16,2015,7,19,2015-08-01
Resort Hotel,1,3,27,0,3,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,136.33,0,2,processed,2015-07-02,2015,6,29,2015-08-01
Resort Hotel,0,42,30,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,122.34,0,1,processed,2015-07-20,2015,7,27,2015-08-01
City Hotel,0,257,27,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,101.5,0,0,processed,2015-07-01,2015,7,3,2015-08-01
City Hotel,1,147,30,0,2,3,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient,99.5,0,0,processed,2015-07-21,2015,7,10,2015-08-01
Resort Hotel,0,43,31,1,2,2,1.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,134.0,0,1,processed,2015-07-31,2015,8,3,2015-08-01
Resort Hotel,0,72,27,2,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,No Deposit,Transient,84.67,0,1,processed,2015-07-01,2015,7,7,2015-08-01
Resort Hotel,0,137,28,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,D,No Deposit,Transient,130.9,1,0,processed,2015-07-11,2015,7,18,2015-08-01
City Hotel,0,264,28,0,2,3,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,84.0,0,0,processed,2015-07-08,2015,7,10,2015-08-01
City Hotel,1,96,28,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,94.5,0,0,processed,2015-07-11,2015,6,23,2015-08-01
City Hotel,1,268,29,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,No Deposit,Transient,82.0,0,0,processed,2015-07-12,2015,6,26,2015-08-01
City Hotel,1,147,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient,75.0,0,0,processed,2015-07-21,2015,7,10,2015-08-01
Resort Hotel,0,90,28,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,No Deposit,Contract,119.25,0,0,processed,2015-07-09,2015,7,16,2015-08-01
City Hotel,0,25,31,1,1,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,62.0,0,0,processed,2015-07-27,2015,7,29,2015-08-01
City Hotel,0,103,29,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,94.5,0,0,processed,2015-07-18,2015,7,21,2015-08-01
Resort Hotel,0,113,31,18,42,1,0.0,0,HB,Direct,Direct,0,0,0,E,No Deposit,Transient,110.5,0,3,processed,2015-08-01,2015,9,30,2015-08-01
Resort Hotel,1,166,29,0,2,2,0.0,0,FB,Groups,TA/TO,0,24,0,A,Non Refund,Transient,121.5,0,0,processed,2015-07-15,2015,4,28,2015-08-01
City Hotel,0,25,31,1,1,3,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,84.0,0,0,processed,2015-07-27,2015,7,29,2015-08-01
Resort Hotel,1,47,27,2,5,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,153.0,0,0,processed,2015-07-02,2015,6,2,2015-08-01
Resort Hotel,0,36,30,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,134.0,0,0,processed,2015-07-24,2015,7,26,2015-08-01
City Hotel,1,268,29,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,No Deposit,Transient,82.0,0,0,processed,2015-07-12,2015,6,26,2015-08-01
Resort Hotel,0,56,30,2,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,102.45,0,0,processed,2015-07-25,2015,8,2,2015-08-01
City Hotel,1,87,28,3,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,58.9,0,1,processed,2015-07-10,2015,6,1,2015-08-01
City Hotel,1,265,28,0,2,2,0.0,0,BB,Groups,TA/TO,1,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-09,2014,10,17,2015-08-01
City Hotel,1,265,28,0,2,2,0.0,0,BB,Groups,TA/TO,1,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-09,2014,10,17,2015-08-01
City Hotel,0,25,31,1,1,3,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,84.0,0,0,processed,2015-07-27,2015,7,29,2015-08-01
Resort Hotel,1,166,29,0,2,2,0.0,0,FB,Groups,TA/TO,0,24,0,A,Non Refund,Transient,121.5,0,0,processed,2015-07-15,2015,4,28,2015-08-01
Resort Hotel,0,48,31,4,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,156.4,0,0,processed,2015-07-26,2015,8,5,2015-08-01
City Hotel,1,286,31,0,2,2,0.0,0,BB,Groups,TA/TO,1,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-30,2014,10,17,2015-08-01
Resort Hotel,1,83,31,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,120.6,0,1,processed,2015-07-31,2015,6,16,2015-08-01
Resort Hotel,1,57,31,4,10,2,2.0,0,BB,Online TA,TA/TO,0,0,0,C,No Deposit,Transient,135.53,0,0,processed,2015-08-01,2015,7,7,2015-08-01
City Hotel,1,268,29,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,No Deposit,Transient,82.0,0,0,processed,2015-07-12,2015,6,26,2015-08-01
Resort Hotel,0,29,30,2,5,2,0.0,0,BB,Direct,Direct,0,0,0,D,No Deposit,Transient,135.0,0,0,processed,2015-07-25,2015,8,1,2015-08-01
Resort Hotel,0,68,27,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,97.0,0,3,processed,2015-07-01,2015,7,5,2015-08-01
City Hotel,0,96,28,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,94.5,0,0,processed,2015-07-11,2015,7,14,2015-08-01
Resort Hotel,0,90,27,2,5,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Contract,82.35,0,0,processed,2015-07-02,2015,7,9,2015-08-01
City Hotel,1,281,30,2,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-25,2015,1,1,2015-08-01
Resort Hotel,0,95,29,2,5,2,0.0,0,FB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,153.73,1,0,processed,2015-07-18,2015,7,25,2015-08-01
Resort Hotel,1,118,30,1,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,179.1,0,2,processed,2015-07-20,2015,5,13,2015-08-01
Resort Hotel,0,50,31,2,4,2,2.0,0,BB,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,207.0,1,0,processed,2015-07-26,2015,8,1,2015-08-01
City Hotel,1,283,31,1,1,1,0.0,0,BB,Groups,TA/TO,0,1,0,A,Non Refund,Transient-Party,60.0,0,0,processed,2015-07-27,2015,7,2,2015-08-01
Resort Hotel,0,33,28,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,129.29,1,0,processed,2015-07-11,2015,7,18,2015-08-01
Resort Hotel,0,30,28,2,2,2,0.0,0,FB,Direct,Direct,0,0,0,F,No Deposit,Transient-Party,197.0,0,1,processed,2015-07-10,2015,7,14,2015-08-01
Resort Hotel,0,189,28,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,99.0,1,0,processed,2015-07-09,2015,7,16,2015-08-01
Resort Hotel,0,249,28,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,112.0,0,1,processed,2015-07-09,2015,7,16,2015-08-01
City Hotel,1,274,29,2,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Transient-Party,62.0,0,0,processed,2015-07-18,2015,7,6,2015-08-01
Resort Hotel,0,66,29,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,103.5,0,1,processed,2015-07-16,2015,7,18,2015-08-01
City Hotel,0,257,27,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,101.5,0,0,processed,2015-07-01,2015,7,3,2015-08-01
Resort Hotel,0,0,27,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,H,No Deposit,Transient,147.0,0,0,processed,2015-07-02,2015,7,3,2015-08-01
City Hotel,1,268,29,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,1,0,A,No Deposit,Transient,82.0,0,0,processed,2015-07-12,2015,6,26,2015-08-01
City Hotel,1,22,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,Non Refund,Transient-Party,62.0,0,0,processed,2015-07-22,2015,7,2,2015-08-01
Resort Hotel,1,7,30,3,8,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,200.0,0,0,processed,2015-07-20,2015,7,14,2015-08-01
City Hotel,1,43,27,0,2,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,63.0,0,0,processed,2015-07-03,2015,6,16,2015-08-01
City Hotel,1,151,30,2,1,2,0.0,0,HB,Groups,TA/TO,0,1,0,A,Non Refund,Transient-Party,86.0,0,0,processed,2015-07-25,2015,7,9,2015-08-01
Resort Hotel,0,47,30,2,4,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,129.16,0,1,processed,2015-07-19,2015,7,25,2015-08-01
City Hotel,1,2,30,1,3,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,17.6,0,0,processed,2015-07-23,2015,7,21,2015-08-01
City Hotel,1,110,30,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,94.5,0,0,processed,2015-07-25,2015,7,22,2015-08-01
Resort Hotel,0,51,31,2,8,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,167.8,1,0,processed,2015-07-29,2015,8,8,2015-08-01
City Hotel,0,96,28,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,94.5,0,0,processed,2015-07-11,2015,7,14,2015-08-01
City Hotel,0,273,29,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,87.0,0,0,processed,2015-07-17,2015,7,19,2015-08-01
City Hotel,1,279,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,No Deposit,Contract,62.0,0,0,processed,2015-07-23,2015,1,1,2015-08-01
City Hotel,1,283,31,1,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,Non Refund,Contract,62.0,0,0,processed,2015-07-27,2015,1,1,2015-08-01
Resort Hotel,0,31,29,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,123.0,0,0,processed,2015-07-12,2015,7,19,2015-08-01
City Hotel,1,257,27,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,1,0,A,No Deposit,Transient,101.5,0,0,processed,2015-07-01,2015,6,16,2015-08-01
City Hotel,1,156,28,4,6,2,0.0,0,BB,Online TA,TA/TO,0,1,0,A,No Deposit,Transient,76.5,0,1,processed,2015-07-05,2015,6,26,2015-08-01
City Hotel,1,283,31,1,1,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,Non Refund,Transient-Party,62.0,0,0,processed,2015-07-27,2015,6,29,2015-08-01
City Hotel,1,20,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,62.0,0,0,processed,2015-07-22,2015,7,17,2015-08-01
City Hotel,1,110,30,2,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient-Party,94.5,0,0,processed,2015-07-25,2015,7,22,2015-08-01
Resort Hotel,0,8,30,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,No Deposit,Transient-Party,173.0,0,2,processed,2015-07-24,2015,7,26,2015-08-01
Resort Hotel,0,28,30,2,5,2,1.0,0,FB,Offline TA/TO,TA/TO,0,0,0,F,No Deposit,Transient,192.5,0,1,processed,2015-07-20,2015,7,27,2015-08-01
Resort Hotel,0,0,29,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,126.28,0,0,processed,2015-07-16,2015,7,21,2015-08-01
Resort Hotel,0,108,28,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,87.3,0,2,processed,2015-07-10,2015,7,12,2015-08-01
Resort Hotel,0,15,27,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,98.0,0,0,processed,2015-07-02,2015,7,6,2015-08-01
Resort Hotel,1,180,30,2,6,2,0.0,0,BB,Online TA,TA/TO,0,1,0,A,No Deposit,Transient,120.6,0,1,processed,2015-07-21,2015,4,4,2015-08-01
City Hotel,1,279,30,0,2,2,0.0,0,BB,Groups,TA/TO,1,1,0,A,No Deposit,Transient-Party,62.8,0,0,processed,2015-07-23,2014,10,17,2015-08-01
Resort Hotel,0,0,30,0,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,0.0,0,1,processed,2015-07-20,2015,7,20,2015-08-01
Resort Hotel,0,237,29,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,169.0,0,1,processed,2015-07-13,2015,7,17,2015-08-01
City Hotel,1,278,30,0,2,2,0.0,0,BB,Groups,TA/TO,0,1,0,A,Non Refund,Transient-Party,62.0,0,0,processed,2015-07-22,2015,7,2,2015-08-01
Resort Hotel,0,13,29,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,135.6,0,1,processed,2015-07-16,2015,7,18,2015-08-01
City Hotel,0,18,29,1,1,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,No Deposit,Transient-Party,57.5,0,0,processed,2015-07-18,2015,7,20,2015-08-01
City Hotel,0,257,27,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,101.5,0,0,processed,2015-07-01,2015,7,3,2015-08-01
Resort Hotel,0,99,29,2,6,3,0.0,0,BB,Direct,Direct,0,0,0,H,No Deposit,Transient,210.0,0,1,processed,2015-07-17,2015,7,25,2015-08-01
